UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms         nT_GSE_(All_Qs)        nT_GSE_(All_Qs)        nT_GSE_(All_Qs)
17-03-2015 04:53:59.334                2.31366                14.9247                24.5902
17-03-2015 04:54:03.412                2.36221                14.5526                24.6445
17-03-2015 04:54:07.490                3.12255                12.4971                26.1387
17-03-2015 04:54:11.568                2.37452                14.3141                25.2749
17-03-2015 04:54:15.646                1.52482                16.2952                23.8547
17-03-2015 04:54:19.725                2.92403                16.4923                24.4661
17-03-2015 04:54:23.803                4.23323                14.0731                24.4694
17-03-2015 04:54:27.881                2.03421                16.1355                23.7492
17-03-2015 04:54:31.959                6.71450                12.7488                25.1439
17-03-2015 04:54:36.037                6.23509                12.9041                25.7671
17-03-2015 04:54:40.115                4.28001                12.2749                26.1699
17-03-2015 04:54:44.194                2.96920                14.0276                25.5789
17-03-2015 04:54:48.272               0.449761                14.4282                25.1919
17-03-2015 04:54:52.350                1.60050                13.6887                25.0360
17-03-2015 04:54:56.428                2.40739                15.7601                24.5995
17-03-2015 04:55:00.506               0.388532                16.8090                23.3990
17-03-2015 04:55:04.585              -0.104129                14.8938                24.4099
17-03-2015 04:55:08.663                1.83540                15.9119                24.3506
17-03-2015 04:55:12.741                1.16230                15.2394                24.6403
17-03-2015 04:55:16.819                6.65380                13.6108                24.8929
17-03-2015 04:55:20.897                3.06662                15.0737                24.4714
17-03-2015 04:55:24.975                3.50358                15.8949                24.1094
17-03-2015 04:55:29.054                5.34764                15.1708                24.7148
17-03-2015 04:55:33.132                4.77234                14.6751                24.9521
17-03-2015 04:55:37.210                4.30906                14.6769                24.5794
17-03-2015 04:55:41.288                3.66235                13.1219                25.3311
17-03-2015 04:55:45.366                2.52351                13.7971                25.2041
17-03-2015 04:55:49.444                1.63777                15.4774                24.3023
17-03-2015 04:55:53.523                4.00195                13.5398                25.0407
17-03-2015 04:55:57.601                4.07791                14.7105                25.0966
17-03-2015 04:56:01.679                6.28104                14.0841                24.6961
17-03-2015 04:56:05.757                2.63901                14.8003                24.2676
17-03-2015 04:56:09.835                2.45066                13.8250                24.6919
