UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms                  nT_GSE                 nT_GSE                 nT_GSE
10-05-2024 15:26:34.944              0.0528983                6.29816                3.96987
10-05-2024 15:26:37.684                1.79282                2.52322                7.43435
10-05-2024 15:26:40.425                3.52636               0.405966               -2.23800
10-05-2024 15:26:43.165                15.5229               -6.80800                12.0075
10-05-2024 15:26:45.906                31.4054               -5.36455                42.5635
10-05-2024 15:26:48.646                5.77940                14.0587                68.4989
10-05-2024 15:26:51.387                1.60695                13.1894                68.0180
10-05-2024 15:26:54.127               -2.43400                15.7199                64.8933
10-05-2024 15:26:56.868               -4.11369                13.6787                63.8927
10-05-2024 15:26:59.608               -5.46342                13.1501                63.3305
10-05-2024 15:27:02.348               -5.32388                11.9761                63.7295
10-05-2024 15:27:05.089               -6.47301                11.6077                63.8408
10-05-2024 15:27:07.829               -8.85440                10.4861                64.1415
10-05-2024 15:27:10.570               -6.80521                12.1766                63.9722
10-05-2024 15:27:13.310               -5.57340                12.4746                63.7738
10-05-2024 15:27:16.051               -5.99917                12.0412                63.6351
10-05-2024 15:27:18.791               -5.81902                12.5104                63.3280
10-05-2024 15:27:21.532               -5.05873                12.0117                63.0157
10-05-2024 15:27:24.272               -5.87656                11.3252                62.5161
10-05-2024 15:27:27.013               -6.21088                11.4464                61.7437
10-05-2024 15:27:29.753               -5.61634                11.5171                61.2746
10-05-2024 15:27:32.494               -4.80913                11.0799                61.5554
10-05-2024 15:27:35.234               -4.98935                11.3098                62.2865
10-05-2024 15:27:37.975               -2.13551                11.3977                62.8358
10-05-2024 15:27:40.715               -3.85491                11.4950                63.0068
10-05-2024 15:27:43.456               -5.41478                11.3744                63.1365
10-05-2024 15:27:46.196               -5.12207                11.7089                62.8985
10-05-2024 15:27:48.937               -6.19774                10.5748                63.0674
10-05-2024 15:27:51.677               -5.70419                11.7999                63.2486
10-05-2024 15:27:54.417               -5.37754                11.1060                63.7470
10-05-2024 15:27:57.158               -5.16867                10.1395                64.0051
10-05-2024 15:27:59.898               -5.98230                10.7967                64.2576
10-05-2024 15:28:02.639               -6.16230                10.8704                65.0449
10-05-2024 15:28:05.379               -4.97331                10.1485                65.6630
10-05-2024 15:28:08.120               -4.14468                10.6384                65.7348
10-05-2024 15:28:10.860               -4.47700                10.6950                65.6253
10-05-2024 15:28:13.601               -4.44529                11.1621                65.2979
10-05-2024 15:28:16.341               -4.44637                10.2137                64.8940
10-05-2024 15:28:19.082               -4.72651                9.13090                64.8836
10-05-2024 15:28:21.822               -4.32644                9.45594                64.8653
10-05-2024 15:28:24.563               -4.15827                8.48699                65.2457
10-05-2024 15:28:27.303               -3.66959                8.93735                65.2593
10-05-2024 15:28:30.044               -3.04480                10.1477                65.0058
